course_name,course_crn,course_id,course_section,course_pre,course_type,course_time,course_days,course_location,course_dates,course_type2,course_professor
FIRST YEAR CALCULUS,56472,MATH 009B,031,MATH 005B/MATH 009A/MATH 09HA/,Discussion,9:00 am - 9:50 am,R,Dundee A1105,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56474,MATH 009B,032,MATH 005B/MATH 009A/MATH 09HA/,Discussion,12:00 pm - 12:50 pm,R,Dundee A1109,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56473,MATH 009B,033,MATH 005B/MATH 009A/MATH 09HA/,Discussion,3:00 pm - 3:50 pm,R,Dundee A1109,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56482,MATH 009C,001,MATH 009B/MATH 09HB/MATH 007B/,Lecture,3:30 pm - 4:50 pm,TR,Materials Sci and Engineering 104,Apr 03 2023 - Jun 09 2023,Lecture,TBA
FIRST YEAR CALCULUS,56483,MATH 009C,002,MATH 009B/MATH 09HB/MATH 007B/,Discussion,12:00 pm - 12:50 pm,M,Dundee A1105,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56484,MATH 009C,003,MATH 009B/MATH 09HB/MATH 007B/,Discussion,4:00 pm - 4:50 pm,M,Olmsted 1123,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56485,MATH 009C,004,MATH 009B/MATH 09HB/MATH 007B/,Discussion,9:00 am - 9:50 am,M,Dundee A1107,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,69457,MATH 009C,005,MATH 009B/MATH 09HB/MATH 007B/,Discussion,11:00 am - 11:50 am,M,Dundee A1105,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56489,MATH 009C,006,MATH 009B/MATH 09HB/MATH 007B/,Discussion,3:00 pm - 3:50 pm,M,Dundee A1107,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56486,MATH 009C,010,MATH 009B/MATH 09HB/MATH 007B/,Lecture,3:00 pm - 3:50 pm,MWF,Sproul Hall 1102,Apr 03 2023 - Jun 09 2023,Lecture,TBA
FIRST YEAR CALCULUS,69458,MATH 009C,011,MATH 009B/MATH 09HB/MATH 007B/,Discussion,10:00 am - 10:50 am,R,Dundee A1105,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56487,MATH 009C,012,MATH 009B/MATH 09HB/MATH 007B/,Discussion,1:00 pm - 1:50 pm,R,Dundee A1107,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56488,MATH 009C,013,MATH 009B/MATH 09HB/MATH 007B/,Discussion,3:00 pm - 3:50 pm,R,Life Sciences 2418,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56490,MATH 009C,020,MATH 009B/MATH 09HB/MATH 007B/,Lecture,2:00 pm - 2:50 pm,MWF,Bourns Hall A125,Apr 03 2023 - Jun 09 2023,Lecture,TBA
FIRST YEAR CALCULUS,56491,MATH 009C,021,MATH 009B/MATH 09HB/MATH 007B/,Discussion,9:00 am - 9:50 am,T,Dundee A1105,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56493,MATH 009C,022,MATH 009B/MATH 09HB/MATH 007B/,Discussion,12:00 pm - 12:50 pm,T,Dundee A1107,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,56492,MATH 009C,023,MATH 009B/MATH 09HB/MATH 007B/,Discussion,2:00 pm - 2:50 pm,T,Olmsted 1116,Apr 03 2023 - Jun 09 2023,Discussion,TBA
FIRST YEAR CALCULUS,69459,MATH 009C,024,MATH 009B/MATH 09HB/MATH 007B/,Discussion,4:00 pm - 4:50 pm,T,Humanities and Social Sciences 1403,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56503,MATH 010A,001,MATH 007B/MATH 009B/MATH 09HB/,Lecture,3:30 pm - 4:50 pm,TR,Student Success Center 335,Apr 03 2023 - Jun 09 2023,Lecture,TBA
CALCULUS OF SEVERAL VARIABLES,56507,MATH 010A,002,MATH 007B/MATH 009B/MATH 09HB/,Discussion,10:00 am - 10:50 am,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56504,MATH 010A,003,MATH 007B/MATH 009B/MATH 09HB/,Discussion,12:00 pm - 12:50 pm,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56506,MATH 010A,004,MATH 007B/MATH 009B/MATH 09HB/,Discussion,2:00 pm - 2:50 pm,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,71888,MATH 010A,005,MATH 007B/MATH 009B/MATH 09HB/,Discussion,3:00 pm - 3:50 pm,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56508,MATH 010A,010,MATH 007B/MATH 009B/MATH 09HB/,Lecture,8:00 am - 9:20 am,MW,Humanities and Social Sciences 1501,Apr 03 2023 - Jun 09 2023,Lecture,TBA
CALCULUS OF SEVERAL VARIABLES,56509,MATH 010A,011,MATH 007B/MATH 009B/MATH 09HB/,Discussion,9:00 am - 9:50 am,F,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56510,MATH 010A,012,MATH 007B/MATH 009B/MATH 09HB/,Discussion,10:00 am - 10:50 am,F,CHASS Interdisciplinary-South 2138,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56511,MATH 010A,013,MATH 007B/MATH 009B/MATH 09HB/,Discussion,2:00 pm - 2:50 pm,F,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,71894,MATH 010A,014,MATH 007B/MATH 009B/MATH 09HB/,Discussion,3:00 pm - 3:50 pm,F,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56512,MATH 010A,020,MATH 007B/MATH 009B/MATH 09HB/,Lecture,11:00 am - 12:20 pm,MW,Olmsted 1208,Apr 03 2023 - Jun 09 2023,Lecture,TBA
CALCULUS OF SEVERAL VARIABLES,56513,MATH 010A,021,MATH 007B/MATH 009B/MATH 09HB/,Discussion,3:00 pm - 3:50 pm,T,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,70882,MATH 010A,022,MATH 007B/MATH 009B/MATH 09HB/,Discussion,1:00 pm - 1:50 pm,T,Humanities and Social Sciences 1405,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56514,MATH 010A,023,MATH 007B/MATH 009B/MATH 09HB/,Discussion,5:00 pm - 5:50 pm,T,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56515,MATH 010A,024,MATH 007B/MATH 009B/MATH 09HB/,Discussion,6:00 pm - 6:50 pm,T,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56517,MATH 010B,001,MATH 010A/,Lecture,12:30 pm - 1:50 pm,MW,Dundee A1003,Apr 03 2023 - Jun 09 2023,Lecture,TBA
CALCULUS OF SEVERAL VARIABLES,56519,MATH 010B,002,MATH 010A/,Discussion,12:00 pm - 12:50 pm,T,Olmsted 1116,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56518,MATH 010B,003,MATH 010A/,Discussion,11:00 am - 11:50 am,R,Skye Hall 172,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,70883,MATH 010B,004,MATH 010A/,Discussion,1:00 pm - 1:50 pm,T,Life Sciences 2418,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56521,MATH 010B,010,MATH 010A/,Lecture,8:00 am - 8:50 am,MWF,Sproul Hall 1102,Apr 03 2023 - Jun 09 2023,Lecture,TBA
CALCULUS OF SEVERAL VARIABLES,56522,MATH 010B,011,MATH 010A/,Discussion,8:00 am - 8:50 am,R,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,56523,MATH 010B,012,MATH 010A/,Discussion,9:00 am - 9:50 am,R,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,71899,MATH 010B,013,MATH 010A/,Discussion,10:00 am - 10:50 am,R,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,69460,MATH 010B,020,MATH 010A/,Lecture,8:00 am - 9:20 am,TR,Sproul Hall 1102,Apr 03 2023 - Jun 09 2023,Lecture,TBA
CALCULUS OF SEVERAL VARIABLES,65424,MATH 010B,021,MATH 010A/,Discussion,3:00 pm - 3:50 pm,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,62875,MATH 010B,022,MATH 010A/,Discussion,4:00 pm - 4:50 pm,F,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS OF SEVERAL VARIABLES,71900,MATH 010B,023,MATH 010A/,Discussion,5:00 pm - 5:50 pm,F,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO DISCRETE STRUCTURES,65502,MATH 011,010,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Lecture,3:30 pm - 4:50 pm,MW,Humanities and Social Sciences 1501,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO DISCRETE STRUCTURES,65515,MATH 011,011,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,8:00 am - 8:50 am,F,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO DISCRETE STRUCTURES,65519,MATH 011,012,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,11:00 am - 11:50 am,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO DISCRETE STRUCTURES,65522,MATH 011,013,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,2:00 pm - 2:50 pm,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO DISCRETE STRUCTURES,71901,MATH 011,014,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,4:00 pm - 4:50 pm,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS FOR BUSINESS,56534,MATH 022,001,MATH 004/MATH 006B/MATH 005A/,Lecture,8:00 am - 8:50 am,MWF,Life Sciences 1500,Apr 03 2023 - Jun 09 2023,Lecture,Robert T Lam (P)
CALCULUS FOR BUSINESS,56535,MATH 022,002,MATH 004/MATH 006B/MATH 005A/,Discussion,12:00 pm - 12:50 pm,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS FOR BUSINESS,56536,MATH 022,003,MATH 004/MATH 006B/MATH 005A/,Discussion,11:00 am - 11:50 am,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS FOR BUSINESS,56537,MATH 022,004,MATH 004/MATH 006B/MATH 005A/,Discussion,2:00 pm - 2:50 pm,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS FOR BUSINESS,56538,MATH 022,005,MATH 004/MATH 006B/MATH 005A/,Discussion,3:00 pm - 3:50 pm,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS FOR BUSINESS,56539,MATH 022,006,MATH 004/MATH 006B/MATH 005A/,Discussion,1:00 pm - 1:50 pm,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
CALCULUS FOR BUSINESS,65549,MATH 022,007,MATH 004/MATH 006B/MATH 005A/,Discussion,4:00 pm - 4:50 pm,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
APPLIED LINEAR ALGEBRA,56542,MATH 031,001,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Lecture,11:00 am - 12:20 pm,MW,Dundee A1003,Apr 03 2023 - Jun 09 2023,Lecture,TBA
APPLIED LINEAR ALGEBRA,56543,MATH 031,002,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,8:00 am - 8:50 am,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
APPLIED LINEAR ALGEBRA,56544,MATH 031,003,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,9:00 am - 9:50 am,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
APPLIED LINEAR ALGEBRA,56545,MATH 031,004,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,10:00 am - 10:50 am,TR,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
APPLIED LINEAR ALGEBRA,60238,MATH 031,010,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Lecture,5:00 pm - 6:20 pm,MW,Olmsted 1208,Apr 03 2023 - Jun 09 2023,Lecture,TBA
APPLIED LINEAR ALGEBRA,56546,MATH 031,011,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,11:00 am - 11:50 am,TR,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
APPLIED LINEAR ALGEBRA,56547,MATH 031,012,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,12:00 pm - 12:50 pm,TR,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
APPLIED LINEAR ALGEBRA,62886,MATH 031,013,MATH 007A/MATH 009A/MATH 09HA/CS 010A/MATH 007B/MATH 009B/MATH 09HB/,Discussion,4:00 pm - 4:50 pm,TR,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS FOR PHYSICAL SCIENCES AND ENGINEERING,69461,MATH 045,001,MATH 007B/MATH 009B/MATH 09HB/,Lecture,3:30 pm - 4:50 pm,MW,Spieth Hall 2200,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS FOR PHYSICAL SCIENCES AND ENGINEERING,69463,MATH 045,002,MATH 007B/MATH 009B/MATH 09HB/,Discussion,8:00 am - 8:50 am,T,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS FOR PHYSICAL SCIENCES AND ENGINEERING,69465,MATH 045,003,MATH 007B/MATH 009B/MATH 09HB/,Discussion,9:00 am - 9:50 am,T,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS FOR PHYSICAL SCIENCES AND ENGINEERING,69468,MATH 045,004,MATH 007B/MATH 009B/MATH 09HB/,Discussion,10:00 am - 10:50 am,T,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,56548,MATH 046,001,MATH 007B/MATH 009B/MATH 09HB/,Lecture,3:30 pm - 4:50 pm,TR,Olmsted 1208,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,56549,MATH 046,002,MATH 007B/MATH 009B/MATH 09HB/,Discussion,8:00 am - 8:50 am,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,56550,MATH 046,003,MATH 007B/MATH 009B/MATH 09HB/,Discussion,9:00 am - 9:50 am,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,56551,MATH 046,004,MATH 007B/MATH 009B/MATH 09HB/,Discussion,10:00 am - 10:50 am,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,56565,MATH 046,005,MATH 007B/MATH 009B/MATH 09HB/,Discussion,11:00 am - 11:50 am,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,70887,MATH 046,010,MATH 007B/MATH 009B/MATH 09HB/,Lecture,5:00 pm - 6:20 pm,TR,Olmsted 1208,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,70888,MATH 046,011,MATH 007B/MATH 009B/MATH 09HB/,Discussion,1:00 pm - 1:50 pm,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,70889,MATH 046,012,MATH 007B/MATH 009B/MATH 09HB/,Discussion,12:00 pm - 12:50 pm,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,70890,MATH 046,013,MATH 007B/MATH 009B/MATH 09HB/,Discussion,2:00 pm - 2:50 pm,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,71923,MATH 046,020,MATH 007B/MATH 009B/MATH 09HB/,Lecture,3:30 pm - 4:50 pm,WF,Student Success Center 335,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,71924,MATH 046,021,MATH 007B/MATH 009B/MATH 09HB/,Discussion,3:00 pm - 3:50 pm,M,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,71925,MATH 046,023,MATH 007B/MATH 009B/MATH 09HB/,Discussion,4:00 pm - 4:50 pm,M,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO ORDINARY DIFFERENTIAL EQUATIONS,71926,MATH 046,024,MATH 007B/MATH 009B/MATH 09HB/,Discussion,5:00 pm - 5:50 pm,M,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
OPTIMIZATION,56566,MATH 120,001,MATH 010A/MATH 031/,Lecture,12:30 pm - 1:50 pm,TR,Sproul Hall 2340,Apr 03 2023 - Jun 09 2023,Lecture,TBA
OPTIMIZATION,56567,MATH 120,002,MATH 010A/MATH 031/,Discussion,4:00 pm - 4:50 pm,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
OPTIMIZATION,56568,MATH 120,003,MATH 010A/MATH 031/,Discussion,3:00 pm - 3:50 pm,W,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
OPTIMIZATION,65587,MATH 120,010,MATH 010A/MATH 031/,Lecture,11:00 am - 12:20 pm,TR,Sproul Hall 1102,Apr 03 2023 - Jun 09 2023,Lecture,TBA
OPTIMIZATION,65590,MATH 120,011,MATH 010A/MATH 031/,Discussion,8:00 am - 8:50 am,M,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
OPTIMIZATION,65595,MATH 120,012,MATH 010A/MATH 031/,Discussion,9:00 am - 9:50 am,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
OPTIMIZATION,70884,MATH 120,013,MATH 010A/MATH 031/,Discussion,11:00 am - 11:50 am,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
COMBINATORICS,56570,MATH 126,001,CS 011/MATH 011/,Lecture,2:00 pm - 3:20 pm,MW,Humanities and Social Sciences 1503,Apr 03 2023 - Jun 09 2023,Lecture,TBA
COMBINATORICS,56571,MATH 126,002,CS 011/MATH 011/,Discussion,9:00 am - 9:50 am,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
COMBINATORICS,65576,MATH 126,003,CS 011/MATH 011/,Discussion,8:00 am - 8:50 am,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
LINEAR ALGEBRA I,56572,MATH 131,001,MATH 010A/MATH 031/,Lecture,10:00 am - 10:50 am,MWF,Sproul Hall 1340,Apr 03 2023 - Jun 09 2023,Lecture,TBA
LINEAR ALGEBRA I,56573,MATH 131,002,MATH 010A/MATH 031/,Discussion,3:00 pm - 3:50 pm,T,Skye Hall 347,Apr 03 2023 - Jun 09 2023,Discussion,TBA
LINEAR ALGEBRA I,56574,MATH 131,003,MATH 010A/MATH 031/,Discussion,4:00 pm - 4:50 pm,T,Skye Hall 347,Apr 03 2023 - Jun 09 2023,Discussion,TBA
LINEAR ALGEBRA I,71933,MATH 131,004,MATH 010A/MATH 031/,Discussion,5:00 pm - 5:50 pm,T,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
LINEAR ALGEBRA II,56576,MATH 132,001,MATH 131/,Lecture,12:30 pm - 1:50 pm,WF,Alfred M. Boyce Hall 1471,Apr 03 2023 - Jun 09 2023,Lecture,TBA
LINEAR ALGEBRA II,56577,MATH 132,002,MATH 131/,Discussion,4:00 pm - 4:50 pm,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
LINEAR ALGEBRA II,56578,MATH 132,003,MATH 131/,Discussion,5:00 pm - 5:50 pm,M,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
GEOMETRY,56579,MATH 133,001,MATH 031/,Lecture,9:30 am - 10:50 am,TR,CHASS Interdisciplinary-South 1134,Apr 03 2023 - Jun 09 2023,Lecture,TBA
GEOMETRY,56580,MATH 133,002,MATH 031/,Discussion,11:00 am - 11:50 am,M,Skye Hall 347,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO THE THEORY OF NUMBERS,56581,MATH 136,001,MATH 031/,Lecture,2:00 pm - 3:20 pm,TR,Materials Sci and Engineering 003,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO THE THEORY OF NUMBERS,56582,MATH 136,002,MATH 031/,Discussion,3:00 pm - 3:50 pm,W,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO THE THEORY OF NUMBERS,65561,MATH 136,003,MATH 031/,Discussion,4:00 pm - 4:50 pm,W,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO SET THEORY,65758,MATH 144,001,MATH 010A/,Lecture,11:00 am - 11:50 am,MWF,Skye Hall 171,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO SET THEORY,65760,MATH 144,002,MATH 010A/,Discussion,1:00 pm - 1:50 pm,R,Skye Hall 347,Apr 03 2023 - Jun 09 2023,Discussion,TBA
INTRODUCTION TO TOPOLOGY,56588,MATH 145B,001,MATH 145A/,Lecture,3:30 pm - 4:50 pm,MW,CHASS Interdisciplinary-South 1134,Apr 03 2023 - Jun 09 2023,Lecture,TBA
INTRODUCTION TO TOPOLOGY,56589,MATH 145B,002,MATH 145A/,Discussion,6:00 pm - 6:50 pm,R,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
ORDINARY AND PARTIAL DIFFERENTIAL EQUATIONS,56590,MATH 146C,001,MATH 146B/MATH 010B/,Lecture,11:00 am - 12:20 pm,TR,Sproul Hall 2355,Apr 03 2023 - Jun 09 2023,Lecture,TBA
ORDINARY AND PARTIAL DIFFERENTIAL EQUATIONS,56591,MATH 146C,002,MATH 146B/MATH 010B/,Discussion,10:00 am - 10:50 am,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
ORDINARY AND PARTIAL DIFFERENTIAL EQUATIONS,56592,MATH 146C,003,MATH 146B/MATH 010B/,Discussion,1:00 pm - 1:50 pm,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
ORDINARY AND PARTIAL DIFFERENTIAL EQUATIONS,65607,MATH 146C,010,MATH 146B/MATH 010B/,Lecture,9:30 am - 10:50 am,WF,CHASS Interdisciplinary-South 1130,Apr 03 2023 - Jun 09 2023,Lecture,TBA
ORDINARY AND PARTIAL DIFFERENTIAL EQUATIONS,65611,MATH 146C,011,MATH 146B/MATH 010B/,Discussion,1:00 pm - 1:50 pm,M,Skye Hall 347,Apr 03 2023 - Jun 09 2023,Discussion,TBA
ADVANCED CALCULUS,56593,MATH 151C,001,MATH 010A/MATH 010B/MATH 046/MATH 145A/MATH 151A/MATH 151B/,Lecture,5:00 pm - 6:20 pm,TR,CHASS Interdisciplinary-South 2132,Apr 03 2023 - Jun 09 2023,Lecture,TBA
ADVANCED CALCULUS,56594,MATH 151C,002,MATH 010A/MATH 010B/MATH 046/MATH 145A/MATH 151A/MATH 151B/,Discussion,11:00 am - 11:50 am,F,Skye Hall 347,Apr 03 2023 - Jun 09 2023,Discussion,TBA
HISTORY OF MATHEMATICS,56595,MATH 153,001,MATH 009C/,Lecture,3:00 pm - 3:50 pm,MWF,Student Success Center 316,Apr 03 2023 - Jun 09 2023,Lecture,TBA
HISTORY OF MATHEMATICS,56596,MATH 153,002,MATH 009C/,Discussion,2:00 pm - 2:50 pm,R,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Discussion,TBA
HISTORY OF MATHEMATICS,56597,MATH 153,003,MATH 009C/,Discussion,3:00 pm - 3:50 pm,R,Sproul Hall 2365,Apr 03 2023 - Jun 09 2023,Lecture,TBA
HISTORY OF MATHEMATICS,65746,MATH 153,004,MATH 009C/,Discussion,11:00 am - 11:50 am,R,Skye Hall 173,Apr 03 2023 - Jun 09 2023,Discussion,TBA
MODERN ALGEBRA,56600,MATH 172,001,MATH 171/,Lecture,8:00 am - 9:20 am,MW,Skye Hall 171,Apr 03 2023 - Jun 09 2023,Lecture,TBA
MODERN ALGEBRA,56601,MATH 172,002,MATH 171/,Discussion,12:00 pm - 12:50 pm,F,Materials Sci and Engineering 113,Apr 03 2023 - Jun 09 2023,Discussion,TBA
SPECIAL STUDIES,56605,MATH 190,04X,,Tutorial,TBA,,TBA,Apr 03 2023 - Jun 09 2023,Tutorial,Feng Xu (P)
